S.No,actual,pred,alive,plod,name,title,male,culture,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive
706,1,1,0.989,0.011,Liane Vance,,0,,House Vance of Wayfarer's Rest,,0,0,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
707,1,1,0.793,0.207,Lister,,1,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
708,1,0,0.258,0.742,Long Lew,,1,,House Tully,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
709,1,1,0.982,0.018,Lorcas,,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
710,1,1,0.692,0.308,Lorent Lorch,Ser,0,,House Lorch,,0,0,0,1,1,,,,,0,1,0,0,0,0.01003344482,1
711,0,1,0.962,0.038,Lorimer,Ser,1,,House Lefford,,0,0,0,1,0,,,,,0,1,0,0,0,0.01337792642,0
712,0,1,0.759,0.241,Lorren,,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.02341137124,0
713,1,1,0.817,0.183,Lothar,Maester,1,,,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
714,1,1,0.912,0.088,Lorent Tyrell,,0,Andall,House Tyrell,,0,0,1,1,0,,,,,0,0,0,0,0,0.127090301,1
715,1,1,0.982,0.018,Lotho Lornel,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
716,0,0,0.427,0.573,Lucan,,1,,House Whent,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,0
717,1,1,0.843,0.157,Lucamore Strong,Ser,1,,House Strong,,0,0,0,1,0,,,,,0,1,0,0,0,0.01672240803,1
718,1,1,0.983,0.017,Lucantine Woodwright,Ser,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
719,1,1,0.65,0.35,Lucas Nayland,Ser,0,,House Nayland,,0,0,0,0,0,,,,,0,1,0,0,0,0.003344481605,1
720,0,1,0.718,0.282,Lucas Roote,,1,,House Roote,,0,0,1,0,0,,,,,0,0,0,0,0,0.01337792642,0
721,1,1,0.973,0.027,Lucifer Hardy,Lord,1,,House Hardy,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
722,1,1,0.988,0.012,Luco Prestayn,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.003344481605,1
723,1,1,0.909,0.091,Lucimore Botley,,0,Ironborn,House Botley,,0,0,0,1,0,,,,,0,0,0,0,0,0.04682274247,1
724,1,1,0.989,0.011,Lucos,Septon,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
725,1,1,0.773,0.227,Luke of Longtown,,0,,Night's Watch,,0,0,0,0,1,,,,,0,0,0,0,0,0.01337792642,1
726,1,1,0.95,0.05,Lucas Tyrell,,1,Andal,House Tyrell,,0,0,1,1,0,,,,,0,0,0,0,0,0.1237458194,1
727,1,1,0.99,0.01,Lum,,1,westermen,House Lannister,,0,0,1,1,0,,,,,0,0,0,0,0,0.01337792642,1
728,0,1,0.97,0.03,Luton,,1,Northmen,House Bolton,,0,0,0,0,1,,,,,0,0,0,0,0,0.02341137124,0
729,1,1,0.897,0.103,Luthor Tyrell (son of Moryn),Ser,0,Andal,House Tyrell,Elyn Norridge,0,0,1,1,0,,,,1,1,1,0,0,0,0.1304347826,1
730,1,1,0.881,0.119,Luthor Tyrell (son of Theodore),,1,Andal,House Tyrell,,0,0,1,1,0,,,,,0,0,0,0,0,0.1371237458,1
731,1,1,0.94,0.06,Lymond Mallister,Seagard,0,,House Mallister,,0,0,0,0,0,,,,,0,1,0,0,0,0.01337792642,1
732,1,1,0.712,0.288,Lync,,0,,Night's Watch,,0,1,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
733,1,1,0.702,0.298,Lyonel (knight),Ser,1,,House Lannister,,0,1,0,0,0,,,,,0,1,0,0,0,0.01337792642,1
734,0,1,0.795,0.205,Lyonel Bentley,Ser,0,,Queensguard,,0,0,0,0,0,,,,,0,1,0,0,0,0.01337792642,0
735,0,1,0.988,0.012,Lyonel Tyrell (lord),Lord Paramount of the Mander,1,Andal,House Tyrell,,0,0,0,0,0,,,,,0,1,0,0,0,0.02006688963,0
736,1,1,0.615,0.385,Lysa Meadows,,0,Andal,House Meadows,Olymer Tyrell,0,0,1,1,0,,,,1,1,0,0,0,0,0.1304347826,1
737,1,1,0.945,0.055,Lyonel Tyrell (son of Leo),,0,Andal,House Tyrell,,0,0,1,1,0,,,,,0,0,0,0,0,0.1304347826,1
738,1,1,0.99,0.01,Maddy,,0,,House Arryn,,0,0,0,1,1,,,,,0,0,0,0,0,0.01337792642,1
739,1,1,0.811,0.189,Maerie (Goodwife),Goodwife,0,,,,0,0,1,0,0,,,,,0,1,0,0,0,0.003344481605,1
740,0,1,0.76,0.24,Maerie (Whore),,0,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,0
741,1,1,0.76,0.24,Maggy,,1,,,,0,0,1,1,0,,,,,0,0,0,0,0,0.05685618729,1
742,1,1,0.822,0.178,Malcolm,Ser,0,,,,0,1,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
743,1,0,0.394,0.606,Malleon,Grand Maester,1,,,,1,0,0,0,0,,,,,0,1,0,0,0,0.01672240803,1
744,1,1,0.767,0.233,Malliard,Wisdom,1,,Alchemists' Guild,,0,1,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
745,1,1,0.717,0.283,Mallor (Knight),Ser,1,,,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
746,1,1,0.674,0.326,Mallor,,0,,House Lannister,,1,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
747,1,1,0.598,0.402,Manfred Dondarrion,Ser,1,,House Dondarrion,,0,0,0,0,0,,,,,0,1,0,0,0,0.01003344482,1
748,1,1,0.738,0.262,Manfred Lothston,,1,,House Lothston,,0,0,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
749,1,1,0.725,0.275,Manfred Swann,Ser,0,,House Swann,,0,0,1,0,0,,,,,0,1,0,0,0,0.01672240803,1
750,1,1,0.983,0.017,Manfryd Lothston,,1,,House Lothston,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
751,1,1,0.76,0.24,Manfryd Yew,Ser,0,,House Yew,,0,0,0,1,1,,,,,0,1,0,0,0,0.02006688963,1
752,1,1,0.907,0.093,Marei,,1,,Chataya's brothel,,0,1,1,1,1,,,,,0,0,0,0,0,0.04347826087,1
753,1,0,0.193,0.807,Marghaz zo Loraq,,1,Ghiscari,House of Loraq,,0,0,0,0,1,,,,,0,0,0,0,0,0.03344481605,1
754,1,1,0.985,0.015,Maris,,0,Free folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.006688963211,1
755,0,1,0.677,0.323,Marq Grafton,,1,,House Grafton,,0,0,0,1,0,,,,,0,0,0,0,0,0.03010033445,0
756,1,1,0.989,0.011,Martyn Mullendore,Uplands,0,,House Mullendore,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
757,0,0,0.374,0.626,Maslyn,,0,,Night's Watch,,0,0,1,0,0,,,,,0,0,0,0,0,0.01337792642,0
758,1,1,0.704,0.296,Mathos Mallarawan,,0,Qartheen,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01672240803,1
759,1,1,0.965,0.035,Matrice,,0,,House Baratheon of Dragonstone,,0,1,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
760,1,1,0.702,0.298,Matt,,1,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
761,1,1,0.99,0.01,Maynard,Ser,1,,,,0,0,1,1,0,,,,,0,1,0,0,0,0.01337792642,1
762,1,0,0.199,0.801,Maynard Plumm,Ser,1,,House Plumm,,0,0,0,0,0,,,,,0,1,0,0,0,0.02341137124,1
763,1,0,0.484,0.516,Mazdhan zo Loraq,,1,Ghiscaricari,House of Loraq,,0,0,0,0,1,,,,,0,0,0,0,0,0.01003344482,1
764,1,1,0.767,0.233,Mebble,,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
765,1,1,0.767,0.233,Meha,,0,Free Folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.006688963211,1
766,1,1,0.997,0.003,Mela,,0,,House Arryn,,0,0,0,1,1,,,,,0,0,0,0,0,0.01003344482,1
767,1,1,0.873,0.127,Meizo Mahr,,0,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
768,1,1,0.835,0.165,Melaquin,Maester,0,,,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
769,1,1,0.734,0.266,Medwick Tyrell,Maester,1,Andal,,,0,0,1,1,0,,,,,0,1,0,0,0,0.1204013378,1
770,1,1,0.746,0.254,Meliana,,0,,,,0,0,1,0,0,,,,,0,0,0,0,0,0,1
771,1,1,0.989,0.011,Melicent,Septa,0,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.003344481605,1
772,1,1,0.989,0.011,Mellei,,0,,House Martell,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
773,1,1,0.7,0.3,Melly,,0,,Brotherhood Without Banners,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
774,1,0,0.116,0.884,Mellos,Grand Maester,1,,,,0,0,0,0,0,,,,,0,1,0,0,0,0.237458194,1
775,1,1,0.971,0.029,Meralyn,,0,Braavosi,Happy Port,,0,0,0,1,0,,,,,0,0,0,0,0,0.02675585284,1
776,1,1,0.988,0.012,Merling Queen,,0,Braavosi,,,0,0,0,1,1,,,,,0,0,0,0,0,0.02006688963,1
777,0,1,0.904,0.096,Mero,,1,Braavosi,Second Sons,,0,0,1,0,1,,,,,0,0,0,0,0,0.04682274247,0
778,1,1,0.725,0.275,Merrell Florent,,1,,House Florent,,0,1,1,1,0,,,,,0,0,0,0,0,0.06688963211,1
779,1,1,0.983,0.017,Michael Mertyns,Ser,1,,House Mertyns,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
780,1,1,0.932,0.068,Miklaz,Cupbearer,0,Ghiscari,,,0,0,0,0,1,,,,,0,1,0,0,0,0.01672240803,1
781,1,1,0.729,0.271,Mollander,,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.03678929766,1
782,1,1,0.998,0.002,Mollos,Archmaester,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
783,1,1,0.979,0.021,Moonshadow,,0,Braavos,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
784,1,1,0.574,0.426,Moreo Tumitis,,1,,,,1,0,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
785,1,1,0.996,0.004,Morgarth,Ser,1,,House Baelish,,0,0,0,1,1,,,,,0,1,0,0,0,0.01672240803,1
786,1,1,0.963,0.037,Moro,Khal,1,Dothraki,,,1,0,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
787,1,1,0.993,0.007,Morra,,0,,House Martell,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
788,0,0,0.106,0.894,Morrec,,1,,House Lannister,,1,0,0,0,0,,,,,0,0,0,0,0,0.02675585284,0
789,1,1,0.767,0.233,Mors Manwoody,,1,,House Manwoody,,0,0,1,1,0,,,,,0,0,0,0,0,0.02341137124,1
790,1,1,0.714,0.286,Mortimer Boggs,Ser,1,,House Boggs,,0,0,0,0,0,,,,,0,1,0,0,0,0.01337792642,1
791,0,0,0.044,0.956,Mors Martell (brother of Doran),,1,,House Martell,,0,0,0,1,0,,,,,0,0,0,0,0,0.06688963211,0
792,1,0,0.116,0.884,Mother Mole,,0,Free Folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.04347826087,1
793,1,1,0.735,0.265,Mudge (brotherhood),,0,,Brotherhood without banners,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
794,1,1,0.759,0.241,Mudge (miller),,1,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
795,1,1,0.731,0.269,Mudge (swineherd),,1,,House Osgrey,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
796,1,1,0.724,0.276,Munciter,Wisdom,1,,Alchemists' Guild,,0,1,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
797,1,1,0.813,0.187,Mully,,1,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.05016722408,1
798,1,1,0.795,0.205,Murch,,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
799,1,1,0.903,0.097,Murch (Winterfell),,1,Northmen,House Stark,,0,1,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
800,0,1,0.632,0.368,Myles (squire),,1,,House Tully,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,0
801,0,0,0.213,0.787,Myrtle,,0,Free Folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.04682274247,0
802,1,1,0.987,0.013,Nage,,1,,House Bolton,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
803,1,1,0.744,0.256,Nail,,0,,Second Sons,,0,0,0,0,1,,,,,0,0,0,0,0,0.01337792642,1
804,1,1,0.757,0.243,Narbert,BrotherProctor,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.02675585284,1
805,1,1,0.994,0.006,Narbo,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
806,1,1,0.795,0.205,Nan,,0,,House Stark,,1,1,1,1,1,,,,,0,0,0,0,0,0.09698996656,1
807,1,1,0.702,0.298,Ned (ferryman),,1,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
808,1,1,0.986,0.014,Nella,,0,Free Folk,,Craster,0,1,1,1,0,,,,0,1,0,0,0,0,0.02006688963,1
809,1,1,0.784,0.216,Ned Woods,,1,Northmen,House Woods,,0,0,0,0,1,,,,,0,0,0,0,0,0.01672240803,1
810,1,1,0.748,0.252,Nissa Nissa,,1,,,Azor Ahai,0,1,0,0,0,,,,1,1,0,0,0,0,0.02006688963,1
811,1,1,0.983,0.017,Nightingale,,0,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
812,1,1,0.78,0.22,Nolla,Goodwife,0,,,,0,0,1,0,0,,,,,0,1,0,0,0,0,1
813,1,1,0.999,0.001,Norjen,,0,Ironmen,Drowned men,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
814,1,1,0.998,0.002,Norren,Archmaester,1,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01672240803,1
815,1,1,0.998,0.002,Nymos,Archmaester,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
816,1,1,0.715,0.285,Normund Tyrell,Maester,0,Andal,,,0,0,1,1,0,,,,,0,1,0,0,0,0.127090301,1
817,1,1,0.996,0.004,Ocley,Archmaester,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
818,0,0,0.237,0.763,Ogo,Khal,1,Dothraki,,,1,0,0,0,0,,,,,0,0,0,0,0,0.03678929766,0
819,1,1,0.99,0.01,Old Crackbones,,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0,1
820,1,1,0.998,0.002,Old Grey Gull,,1,Ironborn,Drowned men,,0,0,0,1,1,,,,,0,0,0,0,0,0.01003344482,1
821,1,1,0.984,0.016,Old Tattersalt,,1,,Night's Watch,,0,0,0,1,1,,,,,0,0,0,0,0,0.01337792642,1
822,0,1,0.719,0.281,Old Henly,,1,,Night's Watch,,0,0,1,0,0,,,,,0,0,0,0,0,0.01337792642,0
823,0,1,0.934,0.066,Olyvar Oakheart,Ser,1,,House Oakheart,,0,0,0,1,0,,,,,0,1,0,0,0,0.02341137124,0
824,1,1,0.925,0.075,Olene Tyrell,,0,Andal,House Tyrell,Leo Blackbar,0,0,1,1,0,,,,1,1,0,0,0,0,0.127090301,1
825,1,1,0.988,0.012,Orbelo,,1,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01337792642,1
826,1,1,0.984,0.016,Orivel,Ser,1,,Kingsguard,,0,0,0,1,0,,,,,0,1,0,0,0,0.003344481605,1
827,0,1,0.774,0.226,Orell,,1,Free Folk,,,0,1,1,1,1,,,,,0,0,0,0,0,0.08026755853,0
828,0,1,0.822,0.178,Ormond (knight),Ser,0,,,,0,0,0,0,0,,,,,0,1,0,0,0,0,0
829,1,1,0.757,0.243,Ormond Osgrey,Coldmoat,0,,House Osgrey,,0,0,0,0,0,,,,,0,1,0,0,0,0.01003344482,1
830,1,1,0.822,0.178,Ormond Westerling,Ser,0,,House Westerling,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
831,1,1,0.986,0.014,Oro Tendyris,,1,Braavosi,,,0,1,1,1,0,,,,,0,0,0,0,0,0.01337792642,1
832,1,0,0.497,0.503,Ormund Wylde,Ser,1,,House Baratheon,,0,0,0,0,1,,,,,0,1,0,0,0,0.01337792642,1
833,1,1,0.786,0.214,Osmynd,Septon,0,,Faith of the Seven,,0,1,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
834,1,1,0.988,0.012,Ossy,,0,,House Royce of the Gates of the Moon,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
835,1,1,0.822,0.178,Oswyn,,0,,Kingswood Brotherhood,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
836,0,0,0.073,0.927,Othor,,1,,Night's Watch,,1,0,0,0,0,,,,,0,0,0,0,0,0.05685618729,0
837,1,1,0.804,0.196,Otter Gimpknee,,0,,,,0,1,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
838,1,1,0.979,0.021,Ottomore,,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
839,1,1,0.982,0.018,Owen (brother of Meribald),,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01337792642,1
840,1,0,0.315,0.685,Owen,,1,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.03678929766,1
841,1,1,0.883,0.117,Owen Inchfield,Ser,0,,House Inchfield,,0,0,0,1,0,,,,,0,1,0,0,0,0.01337792642,1
842,1,1,0.829,0.171,Palla,,0,Northmen,House Stark,,0,1,0,1,0,,,,,0,0,1,1,0,0.02006688963,1
843,1,1,0.813,0.187,Pate (Old),,1,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
844,1,1,0.783,0.217,Pate (Mory),,1,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
845,1,1,0.793,0.207,Pate (Lancewood),,1,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
846,0,1,0.712,0.288,Pate (Pinchbottom),,0,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,0
847,0,0,0.047,0.953,Pate (Night's Watch),,0,,Night's Watch,,0,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
848,1,1,0.712,0.288,Pate (Shermer's Grove),,1,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
849,1,1,0.968,0.032,Pate (Standfast),,1,,House Osgrey,,0,0,0,0,0,,,,,0,0,0,0,0,0.01337792642,0
850,1,1,0.993,0.007,Penny Jenny,,0,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
851,1,0,0.198,0.802,Penny,,0,,Second Sons,,0,0,1,0,1,,,,,0,0,0,0,0,0.1872909699,1
852,1,1,0.988,0.012,Perros Blackmont,,1,Dornish,House Blackmont,,0,0,1,1,0,,,,,0,0,0,0,0,0.02006688963,1
853,1,1,0.786,0.214,Perwyn Osgrey,Coldmoat,0,,House Osgrey,,0,0,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
854,1,1,0.737,0.263,Peter Plumm,Ser,1,,House Plumm,,0,0,1,1,0,,,,,0,1,0,0,0,0.02675585284,1
855,1,1,0.972,0.028,Plummer,Ashford,0,,House Ashford,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
856,1,1,0.982,0.018,Poetess,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
857,1,1,0.813,0.187,Pollitor,Wisdom,1,,Alchemists' Guild,,0,1,0,0,0,,,,,0,1,0,0,0,0.01003344482,1
858,1,1,0.917,0.083,Porridge,,1,,House Baratheon of Dragonstone,,0,0,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
859,1,0,0.205,0.795,Porther,,1,northmen,House Stark,,1,1,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
860,1,1,0.988,0.012,Portifer Woodwright,Ser,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
861,0,1,0.532,0.468,Poul Pemford,,1,,House Pemford,,0,1,0,0,0,,,,,0,0,0,0,0,0.006688963211,0
862,0,0,0.358,0.642,Poxy Tym,,1,northmen,House Stark,,0,1,0,0,0,,,,,0,0,0,0,0,0.01003344482,0
863,0,1,0.759,0.241,Praed,,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01672240803,0
864,1,1,0.983,0.017,Puckens,,0,,House Lannister,,0,0,0,1,0,,,,,0,0,0,0,0,0.01337792642,1
865,1,1,0.796,0.204,Pudding,,0,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
866,1,1,0.83,0.17,Puddingfoot,,0,,Brotherhood without banners,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
867,1,1,0.926,0.074,Qalen,Maester,1,,House Greyjoy,,0,1,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
868,1,1,0.998,0.002,Qarl the Thrall,,0,Ironborn,,,0,0,0,1,1,,,,,0,0,0,0,0,0.01672240803,1
869,1,0,0.487,0.513,Qarl Kenning,,0,Ironborn,House Kenning of Harlaw,,0,0,0,0,1,,,,,0,0,0,0,0,0.006688963211,1
870,1,1,0.705,0.295,Qarl Correy,Ser,1,,House Velaryon,,0,0,0,0,0,,,,,0,1,0,0,0,0.02675585284,1
871,1,1,0.955,0.045,Qarl Shepherd,,0,Ironborn,House Shepherd,,0,0,0,0,1,,,,,0,0,0,0,0,0.006688963211,1
872,1,1,0.986,0.014,Qarl Quickaxe,,1,Ironmen,,,0,0,0,0,1,,,,,0,0,0,0,0,0.003344481605,1
873,1,1,0.719,0.281,Qos,Wind Witch,1,,,,1,0,0,0,0,,,,,0,1,0,0,0,0.003344481605,1
874,1,1,0.99,0.01,Quellon Humble,,1,Ironborn,House Humble,,0,0,0,1,1,,,,,0,0,0,0,0,0.02006688963,1
875,0,0,0.16,0.84,Quaro,,0,Dothraki,,,1,0,0,0,1,,,,,0,0,0,0,0,0.03010033445,0
876,1,0,0.222,0.778,Aelinor Penrose,LadyQueen,0,,House Penrose,Aerys I Targaryen,0,0,0,0,0,,,,0,1,1,0,0,0,0.1638795987,1
877,1,1,0.7,0.3,Aemon Estermont,Ser,1,Stormlands,House Estermont,,0,1,1,1,1,,,,,0,1,0,0,0,0.03010033445,1
878,1,1,0.76,0.24,Aemon Rivers,Ser,1,Rivermen,House Frey,,0,1,1,1,0,,,,,0,1,0,0,0,0.03344481605,1
879,1,1,0.955,0.045,Aglantine,Septa,0,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,0,0,0,0.01337792642,1
880,0,1,0.933,0.067,Aladale Wynch,Ser,1,Ironborn,House Wynch,,0,1,1,0,0,,,,,0,1,0,0,0,0.02006688963,0
881,1,1,0.693,0.307,Albett,,1,,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,0,0.03344481605,1
882,1,1,0.826,0.174,Albar Royce,Ser,1,,House Royce of the Gates of the Moon,,1,1,1,1,1,,,,,0,1,0,0,0,0.03344481605,1
883,1,1,0.979,0.021,Alesander Staedmon,Broad Arch,0,,House Staedmon,,0,1,1,1,0,,,,,0,1,0,0,0,0.01337792642,1
884,1,1,0.607,0.393,Alekyne Florent,Brightwater,1,,House Florent,,0,1,1,1,0,,,,,0,1,0,0,0,0.06688963211,1
885,1,1,0.817,0.183,Alesander Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.143812709,1
886,1,1,0.724,0.276,Alester Norcross,,1,,House Norcross,,0,1,1,1,0,,,,,0,0,0,0,0,0.08026755853,1
887,0,1,0.771,0.229,Allard Seaworth,Lady Marya,1,,House Seaworth,,0,1,1,1,1,,,,,0,1,0,0,0,0.0635451505,0
888,0,0,0.161,0.839,Allar Deem,,1,,City Watch of King's Landing,,0,1,0,0,0,,,,,0,0,0,0,0,0.04347826087,0
889,1,1,0.969,0.031,Alla Tyrell,,0,Andal,House Tyrell,,0,0,1,1,1,,,,,0,0,0,0,0,0.1505016722,1
890,0,0,0.114,0.886,Alyn Cockshaw,Lord,1,,House Cockshaw,,0,0,0,0,0,,,,,0,1,0,0,0,0.04013377926,0
891,1,1,0.899,0.101,Alyce Graceford,Lady,0,,House Graceford,,0,0,1,1,1,,,,,0,1,0,0,0,0.02341137124,1
892,1,1,0.981,0.019,Alyn Connington,Ser,0,,House Connington,,0,0,1,1,0,,,,,0,1,0,0,0,0.0602006689,1
893,1,1,0.733,0.267,Alyn Ambrose,,1,,House Ambrose,,0,1,1,1,1,,,,,0,0,0,0,0,0.03344481605,1
894,1,1,0.691,0.309,Alyn Estermont,Ser,1,Stormlands,House Estermont,,0,1,1,1,1,,,,,0,1,0,0,0,0.02675585284,1
895,1,1,0.523,0.477,Alyn Stackspear,Ser,0,,House Stackspear,,1,1,1,1,1,,,,,0,1,0,0,0,0.02675585284,1
896,1,1,0.813,0.187,Alyn Frey,,1,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1371237458,1
897,1,1,0.761,0.239,Alyn Haigh,,0,,House Haigh,,0,1,1,1,0,,,,,0,0,0,0,0,0.07357859532,1
898,1,1,0.787,0.213,Alysanne Bulwer,Blackcrown,0,,House Bulwer,,0,0,1,1,1,,,,,0,1,0,0,0,0.1538461538,1
899,1,0,0.367,0.633,Alysanne Lefford,Golden Tooth,0,,House Lefford,,0,0,0,1,1,,,,,0,1,0,0,0,0.01337792642,1
900,1,1,0.688,0.312,Alys Frey,,0,Rivermen,House Frey,Jared Frey,0,1,1,1,0,,,,0,1,0,0,0,0,0.06688963211,1
901,0,0,0.306,0.694,Alyssa Blackwood,Lady,0,Northmen,House Blackwood,Walder Frey,0,1,1,1,1,,,,1,1,1,0,0,0,0.09698996656,0
902,1,1,0.797,0.203,Alyx Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.143812709,1
903,0,1,0.761,0.239,Amarei Crakehall,,0,,House Crakehall,Walder Frey,0,1,1,1,1,,,,1,1,0,0,0,0,0.1538461538,0
904,0,0,0.001,0.999,Ambrose Butterwell,Whitewalls,1,,House Butterwell,Lady,0,0,0,0,0,,,,1,1,1,0,0,1,0.4147157191,0
905,1,0,0.307,0.693,Andar Royce,Ser,1,Valemen,House Royce,,1,1,1,1,1,,,,,0,1,0,0,0,0.04013377926,1
906,0,0,0.133,0.867,Andros Brax,Hornvale,1,,House Brax,,1,0,1,0,0,,,,,0,1,0,0,0,0.05351170569,0
907,1,0,0.467,0.533,Antario Jast,Lord,1,,House Jast,Lanna Lannister,0,1,1,1,1,,,,1,1,1,0,0,0,0.08026755853,1
908,1,1,0.813,0.187,Andrew Estermont,Ser,1,,House Estermont,,0,1,1,1,1,,,,,0,1,0,0,0,0.03678929766,1
909,1,1,0.711,0.289,Annara Farring,Lady,0,,House Farring,Walder Frey,0,1,1,1,1,,,,1,1,1,0,0,0,0.0635451505,1
910,1,0,0.131,0.869,Ardrian Celtigar,Claw Isle,1,,House Celtigar,,0,1,1,0,0,,,,,0,1,0,0,0,0.04347826087,1
